id,dep_stn,arr_stn,ac_code,dep_date,arr_date,weather,hobbs_meter,year_man,dep_country,arr_country,delay
TU 0903 ,MRS,TUN,TU 32AIMD,2017-04-13 13:50:00,2017-04-13 15.25.00,windy,4390,2004-08,France,Tunisia,24.0
TU 0611 ,CZL,TUN,TU 32AIMM,2017-04-13 14:40:00,2017-04-13 15.30.00,sunny,5648,1999-11,Algeria,Tunisia,43.0
TU 0441 ,ORY,MIR,TU 736IOP,2017-04-13 15:10:00,2017-04-13 17.45.00,rainy,7254,2004-08,France,Tunisia,15.0
TU 0721 ,ORY,TUN,TU 320IMT,2017-04-13 15:55:00,2017-04-13 18.20.00,cloudy,8941,2010-01,France,Tunisia,20.0
TU 0217 ,IST,TUN,TU 320IMR,2017-04-13 19:35:00,2017-04-13 22.25.00,sunny,5351,2003-02,Turkey,Tunisia,20.0
TU 0930 ,TUN,MRS,TU 320IMV,2017-04-14 06:25:00,2017-04-14 08.00.00,rainy,4301,2004-08,Tunisia,France,11.0
TU 0514 ,TUN,BCN,TU 32AIMP,2017-04-14 08:05:00,2017-04-14 09.50.00,foggy,7307,2007-05,Tunisia,Spain,14.0
TU 0931 ,MRS,TUN,TU 320IMV,2017-04-14 08:50:00,2017-04-14 10.25.00,sunny,4301,2004-08,France,Tunisia,12.0
TU 0717 ,ORY,TUN,TU 320IMR,2017-04-14 09:20:00,2017-04-14 11.45.00,cloudy,5351,2003-02,France,Tunisia,25.0
TU 0712 ,CMN,TUN,TU 320IMU,2017-04-14 10:35:00,2017-04-14 12.55.00,stormy,6117,2011-03,Morocco,Tunisia,22.0
TU 9111 ,TUN,DJE,TU 32AIMH,2017-04-14 12:40:00,2017-04-14 13.35.00,rainy,7437,2011-03,Tunisia,Tunisia,10.0
TU 0700 ,TUN,GVA,TU 32AIMM,2017-04-14 13:25:00,2017-04-14 15.20.00,rainy,5648,1999-11,Tunisia,Switzerland,22.0
TU 0734 ,DJE,ORY,TU 32AIMH,2017-04-14 14:25:00,2017-04-14 17.10.00,sunny,7437,2011-03,Tunisia,France,3.0
TU 0705 ,TUN,CMN,TU 32AIML,2017-04-14 17:35:00,2017-04-14 20.15.00,foggy,6767,2010-01,Tunisia,Morocco,11.0
TU 0723 ,ORY,TUN,TU 320IMU,2017-04-14 17:50:00,2017-04-14 20.20.00,windy,6117,2011-03,France,Tunisia,45.0
TU 0467 ,HAM,TUN,TU 32AIMF,2017-04-14 18:55:00,2017-04-14 21.45.00,foggy,4501,2003-02,Germany,Tunisia,23.0
TU 0930 ,TUN,MRS,TU 32AIMM,2017-04-15 06:25:00,2017-04-15 08.00.00,stormy,5648,1999-11,Tunisia,France,14.0
TU 0744 ,TUN,FRA,TU 320IMT,2017-04-15 07:05:00,2017-04-15 09.40.00,windy,8941,2010-01,Tunisia,Germany,34.0
TU 0996 ,TUN,NCE,TU 32AIMG,2017-04-15 07:50:00,2017-04-15 09.20.00,rainy,5467,2004-08,Tunisia,France,15.0
TU 0752 ,TUN,FCO,TU 32AIMP,2017-04-15 08:20:00,2017-04-15 09.40.00,sunny,7307,2007-05,Tunisia,Italy,31.0
TU 0720 ,TUN,ORY,TU 332IFN,2017-04-15 11:00:00,2017-04-15 13.25.00,foggy,6374,2009-04,Tunisia,France,22.0
TU 0719 ,ORY,TUN,TU 32AIMN,2017-04-15 12:40:00,2017-04-15 15.05.00,stormy,7003,2007-05,France,Tunisia,31.0
TU 0251 ,NCE,MIR,TU 736IOP,2017-04-15 15:10:00,2017-04-15 16.50.00,cloudy,7254,2004-08,France,Tunisia,6.0
TU 0375 ,ALG,TUN,TU 320IMW,2017-04-15 16:10:00,2017-04-15 17.20.00,cloudy,4086,2004-08,Algeria,Tunisia,35.0
TU 6017 ,TUN,TOE,TU 320IMW,2017-04-15 18:55:00,2017-04-15 19.50.00,rainy,4086,2004-08,Tunisia,Tunisia,11.0
TU 6017 ,TOE,JED,TU 320IMW,2017-04-15 20:40:00,2017-04-16 01.10.00,cloudy,4086,2004-08,Tunisia,Saudi Arabia,8.0
TU 0744 ,TUN,FRA,TU 320IMT,2017-04-16 06:55:00,2017-04-16 09.30.00,stormy,8941,2010-01,Tunisia,Germany,17.0
TU 0472 ,TUN,VCE,TU 736IOM,2017-04-16 07:55:00,2017-04-16 09.35.00,cloudy,4427,2004-08,Tunisia,Italy,6.0
TU 0514 ,TUN,BCN,TU 32AIMM,2017-04-16 08:05:00,2017-04-16 09.50.00,sunny,5648,1999-11,Tunisia,Spain,8.0
TU 0717 ,ORY,TUN,TU 32AIML,2017-04-16 09:20:00,2017-04-16 11.45.00,windy,6767,2010-01,France,Tunisia,18.0
TU 0209 ,NTE,TUN,TU 32AIMP,2017-04-16 10:10:00,2017-04-16 12.30.00,foggy,7307,2007-05,France,Tunisia,19.0
TU 0745 ,FRA,TUN,TU 320IMT,2017-04-16 10:20:00,2017-04-16 12.40.00,stormy,8941,2010-01,Germany,Tunisia,40.0
TU 0515 ,BCN,TUN,TU 32AIMM,2017-04-16 10:40:00,2017-04-16 12.15.00,rainy,5648,1999-11,Spain,Tunisia,25.0
TU 0757 ,MXP,TUN,TU 736ION,2017-04-16 11:05:00,2017-04-16 13.00.00,rainy,4293,2011-03,Italy,Tunisia,15.0
TU 7453 ,NTE,DJE,TU 736IOR,2017-04-16 11:45:00,2017-04-16 14.30.00,stormy,5040,2010-01,France,Tunisia,8.0
TU 0635 ,ORY,DJE,TU 32AIMF,2017-04-16 16:05:00,2017-04-16 18.55.00,rainy,4501,2003-02,France,Tunisia,16.0
TU 0542 ,TUN,MUC,TU 736IOR,2017-04-17 06:55:00,2017-04-17 09.10.00,stormy,5040,2010-01,Tunisia,Germany,13.0
TU 0712 ,CMN,TUN,TU 32AIMD,2017-04-17 10:35:00,2017-04-17 13.00.00,rainy,4390,2004-08,Morocco,Tunisia,15.0
TU 0789 ,BRU,TUN,TU 32AIML,2017-04-17 11:00:00,2017-04-17 13.35.00,rainy,6767,2010-01,Belgium,Tunisia,13.0
TU 0282 ,TUN,TLS,TU 32AIMN,2017-04-17 13:20:00,2017-04-17 15.15.00,windy,7003,2007-05,Tunisia,France,45.0
TU 9001 ,DJE,TUN,TU 31AIMJ,2017-04-17 14:35:00,2017-04-17 15.25.00,cloudy,3329,2004-08,Tunisia,Tunisia,32.0
TU 0227 ,BEG,TUN,TU 31AIMJ,2017-04-18 09:15:00,2017-04-18 11.15.00,rainy,3329,2004-08,Serbia and Montenegro,Tunisia,15.0
TU 0515 ,BCN,TUN,TU 32AIMD,2017-04-18 10:40:00,2017-04-18 12.15.00,cloudy,4390,2004-08,Spain,Tunisia,10.0
TU 0753 ,FCO,TUN,TU 320IMS,2017-04-18 10:45:00,2017-04-18 12.00.00,cloudy,8987,2003-02,Italy,Tunisia,45.0
TU 0814 ,CAI,TUN,TU 32AIMH,2017-04-18 10:55:00,2017-04-18 14.10.00,rainy,7437,2011-03,Egypt,Tunisia,10.0
TU 0635 ,ORY,TOE,TU 736IOP,2017-04-18 11:15:00,2017-04-18 14.00.00,foggy,7254,2004-08,France,Tunisia,40.0
TU 0283 ,TLS,TUN,TU 736IOM,2017-04-18 16:05:00,2017-04-18 18.00.00,sunny,4427,2004-08,France,Tunisia,32.0
TU 0701 ,GVA,TUN,TU 32AIMD,2017-04-18 16:10:00,2017-04-18 18.05.00,sunny,4390,2004-08,Switzerland,Tunisia,10.0
TU 0745 ,FRA,TUN,TU 32AIML,2017-04-19 10:30:00,2017-04-19 12.55.00,foggy,6767,2010-01,Germany,Tunisia,28.0
TU 0202 ,TUN,YUL,TU 332IFN,2017-04-19 13:15:00,2017-04-19 22.10.00,foggy,6374,2009-04,Tunisia,QC,25.0
TU 0721 ,ORY,TUN,TU 320IMS,2017-04-19 15:55:00,2017-04-19 18.20.00,foggy,8987,2003-02,France,Tunisia,34.0
TU 0216 ,TUN,IST,TU 32AIMH,2017-04-19 15:55:00,2017-04-19 18.30.00,windy,7437,2011-03,Tunisia,Turkey,43.0
TU 6007 ,DJE,JED,TU 320IMR,2017-04-19 18:05:00,2017-04-19 22.20.00,stormy,5351,2003-02,Tunisia,Saudi Arabia,8.0
TU 0712 ,CMN,TUN,TU 32AIMD,2017-04-20 10:35:00,2017-04-20 13.00.00,rainy,4390,2004-08,Morocco,Tunisia,10.0
TU 0700 ,TUN,GVA,TU 320IMR,2017-04-20 13:25:00,2017-04-20 15.20.00,windy,5351,2003-02,Tunisia,Switzerland,19.0
TU 0251 ,NCE,MIR,TU 31AIMJ,2017-04-20 14:30:00,2017-04-20 16.10.00,sunny,3329,2004-08,France,Tunisia,36.0
TU 0250 ,MIR,NCE,TU 736IOQ,2017-04-21 05:50:00,2017-04-21 07.35.00,cloudy,5882,2010-01,Tunisia,France,10.0
TU 0716 ,TUN,ORY,TU 320IMT,2017-04-21 06:00:00,2017-04-21 08.20.00,stormy,8941,2010-01,Tunisia,France,10.0
TU 0251 ,NCE,MIR,TU 736IOQ,2017-04-21 08:25:00,2017-04-21 10.10.00,rainy,5882,2010-01,France,Tunisia,8.0
TU 0718 ,TUN,ORY,TU 32AIMM,2017-04-21 09:20:00,2017-04-21 11.40.00,rainy,5648,1999-11,Tunisia,France,21.0
TU 0745 ,FRA,TUN,TU 32AIMD,2017-04-21 10:00:00,2017-04-21 12.25.00,sunny,4390,2004-08,Germany,Tunisia,45.0
TU 0753 ,FCO,TUN,TU 320IMW,2017-04-21 10:45:00,2017-04-21 12.00.00,foggy,4086,2004-08,Italy,Tunisia,15.0
TU 0466 ,DJE,TUN,TU 32AIMF,2017-04-21 13:30:00,2017-04-21 14.20.00,windy,4501,2003-02,Tunisia,Tunisia,8.0
TU 0588 ,DJE,LYS,TU 31AIMJ,2017-04-21 14:30:00,2017-04-21 16.40.00,sunny,3329,2004-08,Tunisia,France,10.0
TU 0554 ,DJE,SXB,TU 736IOP,2017-04-21 14:30:00,2017-04-21 17.15.00,cloudy,7254,2004-08,Tunisia,France,14.0
TU 6548 ,DJE,SXF,TU 32AIMH,2017-04-21 14:50:00,2017-04-21 18.00.00,foggy,7437,2011-03,Tunisia,Germany,24.0
TU 0701 ,GVA,TUN,TU 320IMS,2017-04-21 16:10:00,2017-04-21 18.05.00,stormy,8987,2003-02,Switzerland,Tunisia,24.0
TU 0851 ,LYS,TUN,TU 32AIMN,2017-04-21 16:40:00,2017-04-21 18.35.00,windy,7003,2007-05,France,Tunisia,31.0
TU 0589 ,LYS,DJE,TU 31AIMJ,2017-04-21 17:35:00,2017-04-21 19.50.00,rainy,3329,2004-08,France,Tunisia,25.0
TU 0723 ,ORY,TUN,TU 320IMV,2017-04-21 17:50:00,2017-04-21 20.20.00,windy,4301,2004-08,France,Tunisia,26.0
TU 0718 ,TUN,ORY,TU 32AIMM,2017-04-22 09:20:00,2017-04-22 11.40.00,sunny,5648,1999-11,Tunisia,France,23.0
TU 0339 ,ALG,TUN,BJ 320INP,2017-04-22 10:30:00,2017-04-22 11.40.00,windy,6774,2009-04,Algeria,Tunisia,35.0
TU 0282 ,TUN,TLS,TU 736IOM,2017-04-22 13:20:00,2017-04-22 15.15.00,foggy,4427,2004-08,Tunisia,France,46.0
TU 0251 ,NCE,MIR,TU 32AIMN,2017-04-22 14:30:00,2017-04-22 16.10.00,windy,7003,2007-05,France,Tunisia,5.0
TU 0721 ,ORY,TUN,TU 332IFM,2017-04-23 14:55:00,2017-04-23 17.20.00,windy,4076,2000-05,France,Tunisia,40.0
TU 0432 ,DJE,CDG,TU 736IOP,2017-04-23 15:10:00,2017-04-23 18.00.00,stormy,7254,2004-08,Tunisia,France,17.0
TU 0635 ,ORY,DJE,TU 32AIMH,2017-04-23 16:05:00,2017-04-23 18.55.00,cloudy,7437,2011-03,France,Tunisia,23.0
TU 0397 ,OUA,TUN,TU 320IMV,2017-04-24 00:55:00,2017-04-24 05.10.00,sunny,4301,2004-08,Burkina Faso,Tunisia,29.0
TU 0716 ,TUN,ORY,TU 32AIMH,2017-04-24 06:00:00,2017-04-24 08.20.00,windy,7437,2011-03,Tunisia,France,12.0
TU 0744 ,TUN,FRA,TU 320IMW,2017-04-24 07:00:00,2017-04-24 09.30.00,cloudy,4086,2004-08,Tunisia,Germany,10.0
TU 0931 ,MRS,TUN,TU 32AIMF,2017-04-24 08:50:00,2017-04-24 10.25.00,cloudy,4501,2003-02,France,Tunisia,31.0
TU 0440 ,MIR,ORY,TU 736IOQ,2017-04-24 11:50:00,2017-04-24 14.20.00,rainy,5882,2010-01,Tunisia,France,20.0
TU 0856 ,TUN,MXP,TU 320IMS,2017-04-24 14:30:00,2017-04-24 16.15.00,cloudy,8987,2003-02,Tunisia,Italy,23.0
TU 0375 ,ALG,TUN,TU 32AIMG,2017-04-24 16:10:00,2017-04-24 17.20.00,rainy,5467,2004-08,Algeria,Tunisia,19.0
TU 0724 ,TUN,ORY,TU 32AIMG,2017-04-24 18:20:00,2017-04-24 20.40.00,rainy,5467,2004-08,Tunisia,France,45.0
TU 0931 ,MRS,TUN,TU 32AIML,2017-04-25 08:50:00,2017-04-25 10.25.00,foggy,6767,2010-01,France,Tunisia,27.0
TU 0997 ,NCE,TUN,TU 32AIMF,2017-04-25 10:15:00,2017-04-25 11.50.00,sunny,4501,2003-02,France,Tunisia,14.0
TU 0712 ,CMN,TUN,TU 320IMU,2017-04-25 10:35:00,2017-04-25 13.00.00,rainy,6117,2011-03,Morocco,Tunisia,8.0
TU 0515 ,BCN,TUN,TU 32AIMH,2017-04-25 10:40:00,2017-04-25 12.15.00,stormy,7437,2011-03,Spain,Tunisia,35.0
TU 0722 ,TUN,ORY,TU 320IMU,2017-04-25 13:55:00,2017-04-25 16.20.00,windy,6117,2011-03,Tunisia,France,40.0
TU 0791 ,LHR,TUN,TU 32AIMM,2017-04-25 16:55:00,2017-04-25 19.50.00,sunny,5648,1999-11,United Kingdom,Tunisia,45.0
TU 0847 ,TUN,BEY,TU 32AIML,2017-04-26 05:40:00,2017-04-26 08.50.00,windy,6767,2010-01,Tunisia,Lebanon,6.0
TU 0634 ,DJE,ORY,TU 31AIMJ,2017-04-26 06:05:00,2017-04-26 08.50.00,foggy,3329,2004-08,Tunisia,France,4.0
TU 0788 ,TUN,BRU,TU 320IMV,2017-04-26 07:30:00,2017-04-26 10.05.00,cloudy,4301,2004-08,Tunisia,Belgium,9.0
TU 0362 ,TUN,TUN,TU 736IOL,2017-04-27 08:25:00,2017-04-27 10.10.00,windy,8499,2003-02,Tunisia,Tunisia,10.0
TU 0744 ,TUN,FRA,TU 32AIMG,2017-04-27 08:50:00,2017-04-27 11.25.00,windy,5467,2004-08,Tunisia,Germany,35.0
TU 0850 ,TUN,LYS,TU 320IMS,2017-04-27 14:00:00,2017-04-27 15.50.00,cloudy,8987,2003-02,Tunisia,France,31.0
TU 0397 ,TUN,OUA,TU 320IMU,2017-04-27 15:05:00,2017-04-27 19.25.00,cloudy,6117,2011-03,Tunisia,Burkina Faso,29.0
TU 0441 ,ORY,MIR,TU 736IOQ,2017-04-27 15:10:00,2017-04-27 17.45.00,cloudy,5882,2010-01,France,Tunisia,31.0
TU 0701 ,GVA,TUN,TU 32AIMD,2017-04-27 16:10:00,2017-04-27 18.05.00,cloudy,4390,2004-08,Switzerland,Tunisia,10.0
TU 0999 ,NCE,TUN,TU 320IMW,2017-04-27 16:35:00,2017-04-27 18.05.00,foggy,4086,2004-08,France,Tunisia,35.0
TU 0680 ,MIR,MRS,TU 31AIMJ,2017-04-27 17:00:00,2017-04-27 18.45.00,windy,3329,2004-08,Tunisia,France,5.0
TU 0735 ,ORY,TOE,TU 32AIMP,2017-04-27 18:50:00,2017-04-27 21.35.00,stormy,7307,2007-05,France,Tunisia,10.0
TU 0634 ,DJE,ORY,TU 32AIMP,2017-04-28 05:20:00,2017-04-28 08.00.00,rainy,7307,2007-05,Tunisia,France,15.0
TU 0880 ,TUN,AMS,TU 736ION,2017-04-28 05:50:00,2017-04-28 08.40.00,stormy,4293,2011-03,Tunisia,Netherlands,14.0
TU 0282 ,TUN,TLS,TU 736IOL,2017-04-28 07:20:00,2017-04-28 09.15.00,rainy,8499,2003-02,Tunisia,France,40.0
TU 0717 ,ORY,TUN,TU 32AIMG,2017-04-28 09:20:00,2017-04-28 11.45.00,cloudy,5467,2004-08,France,Tunisia,40.0
TU 0997 ,NCE,TUN,TU 32AIMD,2017-04-28 10:15:00,2017-04-28 11.50.00,windy,4390,2004-08,France,Tunisia,12.0
TU 0440 ,MIR,ORY,TU 736IOQ,2017-04-28 11:50:00,2017-04-28 14.20.00,windy,5882,2010-01,Tunisia,France,8.0
TU 0227 ,BEG,TUN,TU 320IMV,2017-04-28 17:25:00,2017-04-28 19.25.00,stormy,4301,2004-08,Serbia and Montenegro,Tunisia,19.0
TU 0217 ,IST,TUN,TU 32AIMM,2017-04-28 19:35:00,2017-04-28 22.25.00,foggy,5648,1999-11,Turkey,Tunisia,15.0
TU 0711 ,TUN,CMN,UJ 320TCF,2017-04-29 07:00:00,2017-04-29 09.40.00,stormy,4410,2008-12,Tunisia,Morocco,15.0
TU 0712 ,CMN,TUN,UJ 320TCF,2017-04-29 10:35:00,2017-04-29 13.00.00,cloudy,4410,2008-12,Morocco,Tunisia,28.0
TU 0902 ,TUN,MRS,TU 32AIMD,2017-04-29 11:25:00,2017-04-29 13.00.00,stormy,4390,2004-08,Tunisia,France,15.0
TU 0374 ,TUN,ALG,TU 320IMT,2017-04-29 13:50:00,2017-04-29 15.10.00,windy,8941,2010-01,Tunisia,Algeria,13.0
TU 0251 ,NCE,MIR,TU 32AIMM,2017-04-29 14:30:00,2017-04-29 16.10.00,cloudy,5648,1999-11,France,Tunisia,5.0
TU 0721 ,ORY,TUN,TU 332IFM,2017-04-29 14:55:00,2017-04-29 17.20.00,rainy,4076,2000-05,France,Tunisia,10.0
TU 0441 ,ORY,MIR,TU 736IOQ,2017-04-29 15:05:00,2017-04-29 17.35.00,windy,5882,2010-01,France,Tunisia,25.0
TU 0283 ,TLS,TUN,TU 736IOL,2017-04-29 16:05:00,2017-04-29 18.00.00,sunny,8499,2003-02,France,Tunisia,20.0
TU 6017 ,DJE,JED,TU 320IMU,2017-04-29 20:55:00,2017-04-30 01.10.00,windy,6117,2011-03,Tunisia,Saudi Arabia,14.0
TU 0716 ,TUN,ORY,TU 32AIMN,2017-04-30 06:00:00,2017-04-30 08.20.00,rainy,7003,2007-05,Tunisia,France,12.0
TU 0931 ,MRS,TUN,TU 320IMW,2017-04-30 08:50:00,2017-04-30 10.25.00,cloudy,4086,2004-08,France,Tunisia,12.0
TU 0790 ,TUN,LHR,TU 32AIML,2017-04-30 12:50:00,2017-04-30 15.55.00,cloudy,6767,2010-01,Tunisia,United Kingdom,30.0
TU 0852 ,TUN,FCO,TU 32AIMN,2017-04-30 12:50:00,2017-04-30 14.15.00,cloudy,7003,2007-05,Tunisia,Italy,24.0
TU 0642 ,TUN,VIE,TU 32AIMF,2017-04-30 13:45:00,2017-04-30 16.00.00,stormy,4501,2003-02,Tunisia,Austria,23.0
TU 0856 ,TUN,MXP,TU 736IOM,2017-04-30 14:00:00,2017-04-30 15.45.00,stormy,4427,2004-08,Tunisia,Italy,16.0
TU 0721 ,ORY,TUN,TU 332IFM,2017-04-30 14:55:00,2017-04-30 17.20.00,windy,4076,2000-05,France,Tunisia,15.0
TU 0217 ,IST,TUN,TU 32AIMP,2017-04-30 20:10:00,2017-04-30 22.55.00,cloudy,7307,2007-05,Turkey,Tunisia,49.0
TU 6023 ,MIR,JED,TU 320IMS,2017-04-30 21:10:00,2017-05-01 01.30.00,windy,8987,2003-02,Tunisia,Saudi Arabia,13.0
TU 0712 ,CMN,TUN,TU 32AIMF,2017-05-01 10:35:00,2017-05-01 13.00.00,cloudy,4501,2003-02,Morocco,Tunisia,20.0
TU 0722 ,TUN,ORY,TU 332IFN,2017-05-01 14:30:00,2017-05-01 16.50.00,windy,6374,2009-04,Tunisia,France,36.0
TU 0723 ,ORY,TUN,TU 332IFN,2017-05-01 17:50:00,2017-05-01 20.15.00,stormy,6374,2009-04,France,Tunisia,44.0
TU 6031 ,TUN,DJE,TU 320IMW,2017-05-01 19:45:00,2017-05-01 20.35.00,cloudy,4086,2004-08,Tunisia,Tunisia,31.0
TU 0214 ,TUN,IST,TU 32AIMN,2017-05-01 19:55:00,2017-05-01 22.30.00,windy,7003,2007-05,Tunisia,Turkey,35.0
TU 6031 ,DJE,JED,TU 320IMW,2017-05-01 21:25:00,2017-05-02 01.40.00,foggy,4086,2004-08,Tunisia,Saudi Arabia,40.0
TU 0714 ,JED,TUN,TU 332IFM,2017-05-02 01:45:00,2017-05-02 06.40.00,foggy,4076,2000-05,Saudi Arabia,Tunisia,25.0
TU 0789 ,BRU,TUN,TU 320IMV,2017-05-02 11:00:00,2017-05-02 13.35.00,windy,4301,2004-08,Belgium,Tunisia,36.0
TU 0757 ,MXP,TUN,TU 32AIMM,2017-05-02 11:10:00,2017-05-02 13.05.00,stormy,5648,1999-11,Italy,Tunisia,15.0
TU 0397 ,TUN,OUA,TU 320IMW,2017-05-02 15:05:00,2017-05-02 19.25.00,foggy,4086,2004-08,Tunisia,Burkina Faso,20.0
TU 0283 ,TLS,TUN,TU 736IOP,2017-05-02 16:05:00,2017-05-02 18.00.00,rainy,7254,2004-08,France,Tunisia,3.0
TU 0851 ,LYS,TUN,TU 32AIML,2017-05-02 16:40:00,2017-05-02 18.35.00,sunny,6767,2010-01,France,Tunisia,46.0
TU 0723 ,ORY,TUN,TU 332IFN,2017-05-02 17:50:00,2017-05-02 20.20.00,windy,6374,2009-04,France,Tunisia,21.0
TU 0790 ,TUN,LGW,TU 32AIMD,2017-05-03 06:15:00,2017-05-03 08.55.00,windy,4390,2004-08,Tunisia,United Kingdom,27.0
TU 0930 ,TUN,MRS,TU 32AIMF,2017-05-03 06:25:00,2017-05-03 08.00.00,cloudy,4501,2003-02,Tunisia,France,20.0
TU 0744 ,TUN,FRA,TU 32AIMP,2017-05-03 07:05:00,2017-05-03 09.40.00,cloudy,7307,2007-05,Tunisia,Germany,17.0
TU 0996 ,TUN,NCE,TU 32AIMN,2017-05-03 07:50:00,2017-05-03 09.20.00,foggy,7003,2007-05,Tunisia,France,43.0
TU 0902 ,TUN,MRS,TU 32AIMF,2017-05-03 11:25:00,2017-05-03 13.00.00,sunny,4501,2003-02,Tunisia,France,10.0
TU 0722 ,TUN,ORY,TU 320IMW,2017-05-03 14:30:00,2017-05-03 16.50.00,sunny,4086,2004-08,Tunisia,France,9.0
TU 0216 ,TUN,IST,TU 32AIMF,2017-05-03 15:55:00,2017-05-03 18.30.00,windy,4501,2003-02,Tunisia,Turkey,18.0
TU 6007 ,TUN,DJE,TU 320IMV,2017-05-03 16:25:00,2017-05-03 17.15.00,rainy,4301,2004-08,Tunisia,Tunisia,35.0
TU 0752 ,TUN,FCO,TU 31AIMJ,2017-05-04 08:20:00,2017-05-04 09.40.00,stormy,3329,2004-08,Tunisia,Italy,9.0
TU 0814 ,CAI,TUN,TU 320IMT,2017-05-04 10:55:00,2017-05-04 14.10.00,stormy,8941,2010-01,Egypt,Tunisia,15.0
TU 0610 ,TUN,CZL,TU 32AIMG,2017-05-04 13:00:00,2017-05-04 13.50.00,sunny,5467,2004-08,Tunisia,Algeria,44.0
TU 0588 ,DJE,LYS,TU 736IOR,2017-05-04 13:40:00,2017-05-04 16.00.00,cloudy,5040,2010-01,Tunisia,France,10.0
TU 0283 ,TLS,TUN,TU 736IOP,2017-05-04 16:05:00,2017-05-04 18.00.00,windy,7254,2004-08,France,Tunisia,4.0
TU 0724 ,TUN,ORY,TU 32AIMM,2017-05-04 18:20:00,2017-05-04 20.40.00,cloudy,5648,1999-11,Tunisia,France,21.0
TU 0714 ,JED,TUN,TU 332IFM,2017-05-05 01:45:00,2017-05-05 06.40.00,sunny,4076,2000-05,Saudi Arabia,Tunisia,46.0
TU 0788 ,TUN,BRU,TU 320IMR,2017-05-05 07:30:00,2017-05-05 10.05.00,windy,5351,2003-02,Tunisia,Belgium,14.0
TU 0931 ,MRS,TUN,TU 320IMT,2017-05-05 08:50:00,2017-05-05 10.25.00,stormy,8941,2010-01,France,Tunisia,8.0
TU 0629 ,BOD,TUN,TU 736ION,2017-05-05 10:10:00,2017-05-05 12.20.00,sunny,4293,2011-03,France,Tunisia,18.0
TU 0848 ,BEY,TUN,TU 320IMV,2017-05-05 11:05:00,2017-05-05 14.35.00,cloudy,4301,2004-08,Lebanon,Tunisia,10.0
TU 0246 ,DJE,SXB,TU 32AIMG,2017-05-05 14:50:00,2017-05-05 17.35.00,sunny,5467,2004-08,Tunisia,France,36.0
TU 0466 ,TUN,HAM,TU 32AIMN,2017-05-05 15:10:00,2017-05-05 18.05.00,cloudy,7003,2007-05,Tunisia,Germany,18.0
TU 0701 ,GVA,TUN,TU 32AIMF,2017-05-05 16:10:00,2017-05-05 18.05.00,foggy,4501,2003-02,Switzerland,Tunisia,17.0
TU 0649 ,FRA,SXB,TU 736IOR,2017-05-05 17:00:00,2017-05-05 17.40.00,stormy,5040,2010-01,Germany,France,19.0
TU 0649 ,SXB,DJE,TU 736IOR,2017-05-05 18:15:00,2017-05-05 20.55.00,sunny,5040,2010-01,France,Tunisia,28.0
TU 0467 ,HAM,TUN,TU 32AIMN,2017-05-05 18:55:00,2017-05-05 21.45.00,cloudy,7003,2007-05,Germany,Tunisia,30.0
TU 0247 ,TUN,DJE,TU 32AIMG,2017-05-05 21:25:00,2017-05-05 22.00.00,windy,5467,2004-08,Tunisia,Tunisia,34.0
TU 0714 ,JED,TUN,TU 332IFN,2017-05-06 01:45:00,2017-05-06 06.40.00,windy,6374,2009-04,Saudi Arabia,Tunisia,10.0
TU 0700 ,TUN,GVA,TU 320IMT,2017-05-06 08:10:00,2017-05-06 10.05.00,windy,8941,2010-01,Tunisia,Switzerland,27.0
TU 6034 ,MIR,TUN,TU 320IMR,2017-05-06 09:00:00,2017-05-06 09.35.00,sunny,5351,2003-02,Tunisia,Tunisia,45.0
TU 0669 ,BRU,MIR,TU 32AIMN,2017-05-06 09:45:00,2017-05-06 12.30.00,rainy,7003,2007-05,Belgium,Tunisia,12.0
TU 0701 ,GVA,TUN,TU 320IMT,2017-05-06 11:00:00,2017-05-06 12.55.00,stormy,8941,2010-01,Switzerland,Tunisia,42.0
TU 0750 ,TUN,LYS,TU 32AIMF,2017-05-07 08:00:00,2017-05-07 09.50.00,stormy,4501,2003-02,Tunisia,France,39.0
TU 2341 ,ALG,TUN,TU 736IOR,2017-05-07 10:45:00,2017-05-07 12.00.00,stormy,5040,2010-01,Algeria,Tunisia,10.0
TU 0374 ,TUN,ALG,TU 32AIMD,2017-05-07 13:50:00,2017-05-07 15.10.00,windy,4390,2004-08,Tunisia,Algeria,12.0
TU 0856 ,TUN,MXP,TU 32AIMG,2017-05-07 14:00:00,2017-05-07 15.45.00,windy,5467,2004-08,Tunisia,Italy,26.0
TU 0283 ,TLS,TUN,TU 31BIMQ,2017-05-07 16:05:00,2017-05-07 17.55.00,windy,7582,2003-02,France,Tunisia,20.0
TU 0857 ,MXP,TUN,TU 32AIMG,2017-05-07 16:35:00,2017-05-07 18.30.00,cloudy,5467,2004-08,Italy,Tunisia,26.0
TU 0723 ,ORY,TUN,TU 320IMU,2017-05-07 17:50:00,2017-05-07 20.15.00,rainy,6117,2011-03,France,Tunisia,31.0
TU 0996 ,TUN,NCE,TU 32AIMP,2017-05-08 07:50:00,2017-05-08 09.20.00,stormy,7307,2007-05,Tunisia,France,26.0
TU 0756 ,TUN,MXP,TU 31BIMQ,2017-05-08 08:35:00,2017-05-08 10.20.00,rainy,7582,2003-02,Tunisia,Italy,26.0
